YEAR,MONTH,LAT,LONG,CO2,CH4,CO,H2,WET,CLD,VAP,PRE,FRS,DTR,TMN,TMP,TMX,GLO,ETR,ETRN
1991,9,32.975,-82.25,350.3359871,1781.609472,114.2779587,528.5964663,579,519,231,97,0,138,167,236,305,5029.737917,9089.471127,16668.73478
1991,10,32.975,-82.25,353.7035781,1776.167679,119.3310597,524.6963007,267,429,158,47,3,158,104,183,262,3880.770703,7387.714415,15568.82785
1991,11,32.975,-82.25,356.1385429,1795.075758,141.8301426,537.9051462,424,529,106,200,832,155,38,115,193,2749.11696,5830.67297,14582.82387
1991,12,32.975,-82.25,357.5281511,1796.571835,132.3860837,528.3705692,751,602,93,728,744,147,43,116,190,2220.643897,5060.53809,14079.65501
1992,1,32.975,-82.25,359.4166669,1810.23125,158.1904082,545.6277175,1192,642,79,879,1053,129,22,87,152,2193.037999,5479.400576,14420.11902
1992,2,32.975,-82.25,359.8640989,1808.822048,173.6672074,547.1919994,936,627,91,1087,467,137,49,118,187,2935.674804,6864.677642,15379.13275
1992,3,32.975,-82.25,360.3341631,1801.89581,172.9744058,540.8823959,980,587,105,1157,497,160,55,135,215,4309.565949,8622.371085,16516.67573
1992,4,32.975,-82.25,360.0127532,1790.711062,166.8312933,543.4653938,692,535,130,454,137,163,87,169,250,5338.013548,10173.18202,17605.41398
1992,5,32.975,-82.25,359.1768476,1781.482476,140.5389906,543.1460971,845,553,173,432,0,146,131,204,277,5846.620754,11154.81415,18473.95923
1992,6,32.975,-82.25,357.3991337,1751.950484,106.6357276,546.1039718,1155,667,237,1397,0,110,191,246,301,5677.610715,11511.92347,18857.62462
1992,7,32.975,-82.25,356.6055008,1804.491431,156.2420543,546.8574667,1199,619,276,2539,0,123,212,273,335,6097.583892,11268.38647,18550.54431
1992,8,32.975,-82.25,353.1808992,1801.227879,150.5138745,542.0060413,1560,671,265,1658,0,107,203,256,310,4953.995549,10426.01561,17699.01261
1992,9,32.975,-82.25,351.210269,1783.027706,127.2363961,527.6187124,858,645,231,556,0,107,180,233,287,4354.975553,9051.088634,16643.63104
1992,10,32.975,-82.25,354.4358161,1819.11906,131.4852031,519.6721541,826,475,149,822,27,145,96,168,241,3752.198268,7345.602723,15545.16201
1992,11,32.975,-82.25,355.9416979,1792.532082,121.3289277,513.9465709,1173,673,128,1699,173,136,62,130,198,2514.527541,5800.304583,14564.41384
1992,12,32.975,-82.25,357.8547439,1817.38518,155.796215,519.5108647,740,705,88,876,1064,117,28,87,145,1901.10946,5056.093922,14076.76349
1993,1,32.975,-82.25,358.5122337,1800.532645,133.8811826,528.985724,1269,707,93,1535,590,116,46,104,162,2048.962095,5505.163923,14441.34943
1993,2,32.975,-82.25,359.83595,1810.692489,163.8679387,531.9290389,878,626,76,1003,1114,124,25,87,149,3006.354547,6880.528914,15395.62408
1993,3,32.975,-82.25,360.7401978,1813.748999,150.5860995,545.4349452,1173,643,108,1599,824,138,50,119,188,4041.37451,8612.060279,16514.28128
1993,4,32.975,-82.25,362.6211324,1808.802,157.5057305,541.4103916,713,518,126,557,295,166,72,155,238,5664.894392,10167.34115,17605.14906
1993,5,32.975,-82.25,359.6538353,1796.919448,139.9501767,541.7762421,655,550,185,314,0,150,147,222,297,6037.191929,11152.79056,18472.90462
1993,6,32.975,-82.25,357.2266995,1836.613656,172.364089,539.460955,600,547,252,1147,0,141,194,264,335,6395.203066,11512.90834,18860.53028
1993,7,32.975,-82.25,355.2569284,1805.336518,93.51118395,532.7089615,1127,529,278,605,0,156,218,296,374,6757.348139,11271.42369,18552.67481
1993,8,32.975,-82.25,354.2090069,1768.785812,124.4407898,524.0553239,761,541,280,847,0,140,207,277,347,5651.398122,10431.82592,17701.87803
1993,9,32.975,-82.25,353.3521439,1806.478068,102.9028149,524.775052,902,515,229,690,0,146,180,253,326,4895.79127,9060.082301,16644.87932
1993,10,32.975,-82.25,355.9264913,1799.216519,117.4685808,523.6787762,806,501,160,1240,1,145,111,184,257,3282.129855,7356.081214,15546.53073
1993,11,32.975,-82.25,355.9105764,1792.772926,96.3975128,500.545374,712,580,116,577,514,153,49,126,203,2906.435339,5808.340987,14566.26359
1993,12,32.975,-82.25,358.3076781,1850.780442,195.6020371,504.0620872,785,625,85,708,1347,138,19,88,157,2331.435174,5056.824621,14073.93387
1994,1,32.975,-82.25,359.3640003,1820.303752,182.6936296,513.256536,1093,666,76,1084,1711,135,-13,55,123,2425.554462,5497.085631,14436.47302
1994,2,32.975,-82.25,360.2833617,1795.781548,155.0158799,524.6457312,809,607,91,809,695,143,36,107,179,3192.678082,6866.283548,15381.77813
1994,3,32.975,-82.25,362.500935,1807.77292,170.5410887,532.9532053,1095,569,106,1225,337,168,63,147,231,4649.358785,8596.778303,16502.79422
1994,4,32.975,-82.25,362.1635024,1812.99351,176.2827817,528.8130444,537,514,146,310,0,169,104,189,273,5908.586572,10155.55324,17594.69475
1994,5,32.975,-82.25,361.6682679,1796.370866,169.9138386,533.4929961,646,562,176,340,0,147,134,207,281,5980.489221,11146.22776,18465.71493
1994,6,32.975,-82.25,359.6590902,1773.072896,135.0043155,547.7478849,1412,669,249,1970,0,117,202,260,319,5560.045499,11511.97819,18860.30096
1994,7,32.975,-82.25,358.1503858,1779.105924,106.1616992,550.8741574,1409,728,275,2427,0,104,208,260,312,5617.413929,11276.00267,18557.85049
1994,8,32.975,-82.25,356.2211444,1806.192711,161.0333079,535.023406,1377,650,271,2402,0,110,196,251,306,5498.515547,10441.5914,17712.6959
1994,9,32.975,-82.25,353.3805921,1833.689335,159.2513043,518.489692,904,620,219,572,0,123,165,227,289,4666.624308,9074.077678,16655.86555
1994,10,32.975,-82.25,356.2853144,1852.693875,181.4864426,498.4000912,1156,602,162,1629,0,125,111,173,236,3197.281496,7370.8804,15556.61571
1994,11,32.975,-82.25,359.9887557,1839.721987,137.5054604,502.2185644,802,623,131,795,0,139,75,144,214,2720.202231,5819.089433,14573.45466
1994,12,32.975,-82.25,359.7850769,1866.471969,243.4827395,508.3316484,1060,711,98,669,588,124,42,104,166,2011.17144,5058.53151,14076.24678
1995,1,32.975,-82.25,364.1379601,1850.546371,201.8101037,519.2885815,1225,652,80,1108,1118,133,23,89,156,2663.271219,5488.563163,14428.39765
1995,2,32.975,-82.25,362.6937075,1818.489356,192.4664988,520.6170985,1128,622,77,1368,1044,145,12,84,157,3097.970238,6851.756546,15370.26917
1995,3,32.975,-82.25,363.584095,1836.671795,178.726653,529.3291604,788,596,102,521,50,155,75,153,230,4331.963393,8581.746336,16491.89693
1995,4,32.975,-82.25,364.0304304,1820.463078,154.5785697,531.3905315,552,510,138,345,0,167,103,186,270,5781.361202,10143.79061,17584.21763
1995,5,32.975,-82.25,363.7163687,1810.129343,136.4414484,535.2670327,968,575,194,830,0,156,154,232,310,6078.337068,11140.22516,18459.90801
1995,6,32.975,-82.25,361.5251688,1780.054355,120.1873013,540.8846709,1319,665,253,2153,0,113,192,248,305,6012.435567,11510.9823,18856.64436
1995,7,32.975,-82.25,359.4468491,1785.206401,115.7433284,551.1123343,1001,605,279,756,0,141,217,287,358,6334.630261,11280.76678,18565.37007
1995,8,32.975,-82.25,356.6853633,1799.270647,117.1245279,528.594081,1567,687,301,2287,0,112,226,282,338,5365.753544,10451.1431,17720.45311
1995,9,32.975,-82.25,356.2745338,1795.42098,99.02700311,510.7928194,642,670,225,518,0,116,169,227,285,4202.402066,9087.693631,16666.53127
1995,10,32.975,-82.25,359.8281784,1808.354227,116.1891354,506.9689412,822,533,169,1346,0,145,114,186,259,3519.230635,7385.895066,15567.34572
1995,11,32.975,-82.25,362.5106613,1858.917547,153.534024,496.4034156,779,531,101,854,897,155,30,107,185,2839.063511,5829.723962,14581.45597
1995,12,32.975,-82.25,361.3847425,1864.899784,172.6170016,505.3371552,662,628,74,489,1547,148,8,82,156,2436.997162,5060.5401,14079.61626
1996,1,32.975,-82.25,364.0259102,1848.071617,179.7562909,539.0608632,1108,638,73,1366,1692,132,5,71,137,2526.738264,5480.385777,14420.5701
1996,2,32.975,-82.25,363.4252963,1833.586628,198.6619064,523.6370637,748,600,82,893,1017,156,20,98,176,3347.033007,6866.701701,15380.04586
1996,3,32.975,-82.25,365.6436584,1836.718523,173.4500897,535.1659949,1149,600,91,1618,931,147,37,110,184,4118.969216,8624.330178,16518.00485
1996,4,32.975,-82.25,366.0090622,1852.059933,176.2331263,532.3950173,772,538,126,1051,85,165,81,164,247,5702.099598,10174.40144,17607.10847
1996,5,32.975,-82.25,366.0408115,1825.851826,166.156999,539.9722256,689,575,204,702,0,151,154,230,306,6543.880779,11155.59522,18474.99433
1996,6,32.975,-82.25,364.2734069,1803.435429,130.4295419,542.9814803,742,588,251,834,0,128,193,257,321,6432.396894,11511.90227,18857.64506
1996,7,32.975,-82.25,361.9285651,1824.998057,122.5430019,541.2717924,970,625,266,665,0,123,208,269,331,6087.821148,11267.66288,18550.33899
1996,8,32.975,-82.25,359.0531756,1851.355256,176.1260752,546.7647074,1167,600,275,1316,0,106,207,260,313,5460.282228,10424.38583,17697.25134
1996,9,32.975,-82.25,357.8770101,1843.872829,128.7846233,518.3185812,1037,588,229,1016,0,137,165,233,302,4623.557388,9049.220913,16641.80036
1996,10,32.975,-82.25,361.5529725,1832.428671,129.451972,502.2651274,706,475,157,571,5,154,95,172,249,3856.665432,7343.833532,15543.86285
1996,11,32.975,-82.25,362.7036652,1823.560271,150.6660539,499.1064242,613,538,106,426,697,149,41,115,190,2855.293241,5799.06922,14563.549
1996,12,32.975,-82.25,363.1345601,1849.595782,151.4125036,505.7110704,912,613,90,792,955,139,31,100,170,2512.201562,5056.110225,14077.19388
1997,1,32.975,-82.25,365.131302,1839.005879,136.9559556,521.7200287,1090,638,80,1258,927,119,33,93,153,2442.006288,5506.156769,14442.58656
1997,2,32.975,-82.25,366.6985492,1825.800999,185.484026,522.9592521,1006,600,98,1029,327,132,49,115,181,2974.609647,6882.369141,15396.48666
1997,3,32.975,-82.25,367.3393937,1847.838361,176.2221562,532.4615148,876,600,132,992,0,160,91,171,251,4710.538924,8613.743217,16515.95574
1997,4,32.975,-82.25,367.9046907,1844.952402,170.3807087,534.2779957,865,538,124,919,219,160,82,162,242,5496.104427,10168.57958,17606.37459
1997,5,32.975,-82.25,366.7479866,1827.45104,141.5307163,535.220379,893,575,174,830,0,156,121,199,277,5867.846065,11153.8046,18474.19352
1997,6,32.975,-82.25,364.83373,1813.373145,149.972183,534.5818757,1278,588,242,1047,0,113,180,236,293,5165.584555,11513.03341,18860.16176
1997,7,32.975,-82.25,362.1109291,1820.236543,112.6156035,525.546692,1006,625,271,1790,0,129,204,269,333,6035.880385,11271.02442,18552.55854
1997,8,32.975,-82.25,360.5412005,1837.465755,126.0086672,513.2295837,1106,600,267,240,0,133,189,255,322,5744.114719,10430.32189,17700.7142
1997,9,32.975,-82.25,358.5724546,1810.010269,102.9941577,504.5271749,958,588,228,833,0,138,165,234,303,4706.718134,9058.146361,16642.9245
1997,10,32.975,-82.25,362.2523365,1885.851463,184.7458613,489.6825408,978,475,155,1482,0,142,103,174,245,3628.273572,7354.402204,15545.51041
1997,11,32.975,-82.25,364.8291599,1826.78879,131.9115158,492.9477546,1019,538,105,861,725,139,33,103,173,2773.720111,5807.087759,14565.21041
1997,12,32.975,-82.25,366.2836071,1841.827638,178.5298502,499.552978,1004,613,88,1013,1131,128,21,85,149,2266.739965,5056.53175,14073.86422
1998,1,32.975,-82.25,367.1671159,1822.203453,186.3934235,515.7119769,1293,638,97,2062,780,128,33,97,161,2645.427434,5498.156528,14438.19326
1998,2,32.975,-82.25,367.9707035,1826.949098,157.8482424,519.5018283,1148,600,93,2285,496,130,41,106,171,3252.397135,6868.019221,15382.71357
1998,3,32.975,-82.25,369.4341848,1850.864417,194.575726,526.5717568,975,600,103,967,488,135,52,119,187,4480.886423,8598.7045,16504.60576
1998,4,32.975,-82.25,369.3904066,1838.668585,179.1302279,533.5352377,964,538,137,1508,0,144,96,168,240,4967.396313,10156.80866,17595.48218
1998,5,32.975,-82.25,368.9149968,1852.684304,207.1642472,561.1648955,861,575,216,652,0,146,165,238,311,6744.666768,11147.26057,18466.47852
1998,6,32.975,-82.25,367.1283382,1858.715225,189.1514277,548.8494846,824,588,263,733,0,147,196,270,343,6964.961395,11512.06293,18860.6281
1998,7,32.975,-82.25,365.6242328,1862.995528,162.9448815,555.2206234,1154,625,279,747,0,134,211,278,345,6105.206515,11275.48016,18557.5325
1998,8,32.975,-82.25,362.7744284,1837.421421,136.2764402,549.6620822,1131,600,274,708,0,138,193,262,331,5750.523216,10440.11897,17711.04529
1998,9,32.975,-82.25,363.1900742,1841.236479,156.9489096,530.2709102,1298,588,229,840,0,146,181,254,327,4560.971347,9072.103726,16654.52624
1998,10,32.975,-82.25,366.224022,1867.193379,174.6124288,520.425296,422,475,169,920,0,166,118,201,284,4332.045923,7368.922887,15555.16202
1998,11,32.975,-82.25,367.8772765,1842.498205,151.2424828,527.0521195,413,538,131,334,0,142,84,155,226,2788.944044,5817.720491,14572.37904
1998,12,32.975,-82.25,367.8325998,1849.850486,165.3852367,521.1252868,796,613,107,754,332,132,56,122,188,2299.647611,5058.532685,14075.84216
1999,1,32.975,-82.25,370.4005924,1853.249156,168.7844633,530.8547062,1169,638,87,1291,1011,146,33,106,179,2795.143873,5489.560794,14430.20921
1999,2,32.975,-82.25,371.4785854,1847.742565,166.9029436,534.1470135,798,600,90,781,704,151,39,114,190,3783.471398,6853.669206,15372.07149
1999,3,32.975,-82.25,371.2193806,1861.002376,190.4965844,538.6762641,573,600,96,508,917,158,49,128,207,4761.622422,8583.74627,16493.16789
1999,4,32.975,-82.25,371.8827912,1849.544218,187.2964929,538.7110501,653,538,151,610,0,145,128,200,273,5424.974265,10145.02927,17585.76671
1999,5,32.975,-82.25,371.7207123,1831.79058,154.6494962,538.3243707,740,575,181,447,0,159,139,218,298,6583.700484,11140.74968,18460.01105
1999,6,32.975,-82.25,370.1642252,1859.921905,152.7238211,537.4770964,1407,588,234,2426,0,119,197,256,316,5507.446479,11511.05333,18857.84088
1999,7,32.975,-82.25,366.6083121,1778.521913,81.67376526,533.0571569,1396,625,271,1042,0,123,221,282,344,5953.514454,11279.96595,18564.65989
1999,8,32.975,-82.25,364.6361673,1797.119618,81.88227521,531.47026,816,600,268,516,0,145,217,289,362,5978.59156,10449.62423,17719.17994
1999,9,32.975,-82.25,363.1013706,1806.767651,91.39358314,509.7170316,943,588,227,661,0,152,164,240,316,4716.314193,9086.120989,16665.00998
1999,10,32.975,-82.25,366.0292096,1815.934858,100.3562387,503.3657287,687,475,160,1114,0,142,114,185,256,3772.006135,7383.952222,15566.17609
1999,11,32.975,-82.25,368.5533196,1833.926111,120.4675743,504.2838266,599,538,120,479,282,169,69,153,238,3091.132753,5828.608681,14580.50733
1999,12,32.975,-82.25,371.1237829,1833.370469,124.3242324,509.3812847,690,613,80,494,1501,157,18,96,175,2654.762863,5060.076953,14079.50028
2000,1,32.975,-82.25,371.546121,1838.351299,132.0606799,521.7027061,1249,638,79,1104,1243,133,18,84,151,2497.747676,5481.563081,14421.86328
2000,2,32.975,-82.25,374.1900347,1848.927676,163.3924477,523.3173728,682,600,87,554,879,170,28,113,198,3943.074558,6868.516731,15381.41469
2000,3,32.975,-82.25,372.6623897,1833.124124,148.5905264,524.9453517,913,600,120,1054,104,163,76,158,240,4868.296469,8626.25728,16519.3393
2000,4,32.975,-82.25,373.4089134,1834.056636,146.6181126,529.3882865,737,538,131,640,212,147,93,166,240,5665.987298,10176.07924,17609.09535
2000,5,32.975,-82.25,373.0493756,1820.100849,136.5029619,533.7723721,425,575,196,208,0,151,168,243,319,6880.96081,11156.57184,18475.80097
2000,6,32.975,-82.25,370.9084682,1800.308828,102.9706072,530.7490161,910,588,240,959,0,141,198,268,339,6345.750496,11511.95448,18857.61715
2000,7,32.975,-82.25,369.0894319,1782.797712,86.53482773,532.8462302,1119,625,266,936,0,136,212,280,348,6248.674454,11267.01483,18549.60158
2000,8,32.975,-82.25,367.1019375,1785.843263,84.69597969,523.0902389,1045,600,272,851,0,138,204,273,342,5419.10079,10423.04649,17696.72817
2000,9,32.975,-82.25,365.5497137,1789.878725,88.28156268,515.4248393,1131,588,233,1089,0,130,164,229,294,4150.245558,9047.276767,16640.40581
2000,10,32.975,-82.25,367.958558,1818.71507,95.95906141,505.286337,110,475,150,11,28,180,99,189,279,4526.887797,7341.888145,15541.62547
2000,11,32.975,-82.25,370.3801549,1833.478299,116.7533271,499.5987982,806,538,109,759,650,152,42,118,194,2809.766448,5798.06392,14562.66212
2000,12,32.975,-82.25,371.6924208,1840.336787,138.0337636,503.128143,807,613,63,493,1949,137,-18,50,119,2262.079066,5055.785,14077.09026
2001,1,32.975,-82.25,373.3797017,1845.600563,146.8559612,512.6482286,824,638,67,642,1718,147,1,74,148,2817.766466,5507.412227,14442.81147
2001,2,32.975,-82.25,374.3073472,1826.298045,132.6428035,517.2062004,828,600,96,419,468,146,49,122,195,3121.057157,6884.349416,15396.98118
2001,3,32.975,-82.25,374.508412,1838.014761,143.0633446,528.2499172,1217,600,106,1886,647,132,57,123,189,4305.723567,8615.744624,16517.10957
2001,4,32.975,-82.25,375.3711689,1839.879709,153.0888932,525.5393667,597,538,143,711,0,152,111,187,263,6030.152178,10170.32311,17607.93073
2001,5,32.975,-82.25,374.5074691,1821.187596,129.8416045,531.8052785,916,575,200,1292,0,158,141,220,299,6554.07868,11154.80513,18475.26146
2001,6,32.975,-82.25,371.8507173,1796.480009,101.7630071,539.1954179,1284,588,247,1476,0,114,196,253,310,5744.823084,11513.05506,18860.48104
2001,7,32.975,-82.25,372.8189865,1780.497864,83.62459858,541.2268086,1287,625,268,1576,0,123,200,261,323,5857.108962,11270.38049,18552.53986
2001,8,32.975,-82.25,368.256501,1779.664629,84.46539766,527.5397922,901,600,278,347,0,122,204,265,326,5526.290437,10429.0228,17698.76737
2001,9,32.975,-82.25,367.996048,1797.378881,94.49325645,517.3753186,993,588,216,1264,0,132,157,223,289,4616.562006,9056.353164,16641.77216
2001,10,32.975,-82.25,369.2171601,1809.45008,101.5645556,511.0272236,468,475,150,197,58,172,79,165,251,4326.353722,7352.615429,15543.49084
2001,11,32.975,-82.25,372.6602869,1845.673886,126.9596923,499.6622062,514,538,123,432,36,174,73,160,247,3202.524192,5806.09269,14563.603
2001,12,32.975,-82.25,374.0567212,1837.764932,119.2337588,518.9367485,598,613,102,382,589,146,46,119,192,2634.090378,5056.53518,14073.79294
2002,1,32.975,-82.25,374.4106559,1833.155568,135.6281948,524.6456752,1094,638,86,855,1128,144,26,98,170,2749.76782,5499.206434,14439.04737
2002,2,32.975,-82.25,375.3265888,1837.677315,146.02544,513.3394753,623,600,81,584,1180,155,15,92,170,3687.422495,6869.696653,15385.39122
2002,3,32.975,-82.25,375.6779335,1829.395256,146.4933384,518.9316017,1141,600,114,1028,268,159,66,145,225,4601.396668,8600.722771,16505.92324
2002,4,32.975,-82.25,377.0131711,1842.278765,140.6896821,524.4090302,482,538,161,471,0,146,129,202,275,5680.81538,10158.5429,17595.94661
2002,5,32.975,-82.25,375.5082142,1824.670184,136.195816,518.2751861,855,575,194,738,0,150,139,214,289,6475.40549,11148.23246,18467.17266
2002,6,32.975,-82.25,374.304663,1834.586452,114.3247546,522.6322603,1128,588,241,642,0,138,193,262,331,5909.824736,11512.05904,18860.28224
2002,7,32.975,-82.25,372.5300168,1807.23281,112.4945896,528.6014642,1103,625,281,842,0,130,213,278,343,6264.5737,11274.73261,18556.55102
2002,8,32.975,-82.25,369.276141,1828.696161,112.7568623,523.7161034,1057,600,269,1031,0,127,203,267,331,5388.145166,10438.6244,17710.40967
2002,9,32.975,-82.25,370.1711415,1816.783822,107.4413899,518.5251523,1124,588,245,1411,0,131,184,250,316,4072.57341,9070.068343,16653.45154
2002,10,32.975,-82.25,372.3950504,1832.297357,118.0933779,505.0334836,885,475,187,971,0,113,142,199,255,3238.581162,7367.323576,15554.51873
2002,11,32.975,-82.25,374.2426899,1840.973211,132.2437328,508.0058307,837,538,106,962,649,148,47,121,195,2855.154922,5816.60993,14571.569
2002,12,32.975,-82.25,376.6576127,1913.725153,161.6177045,499.6543922,1131,613,77,1232,1420,133,14,81,148,2401.190522,5058.389206,14074.96245
1990,1,35.475,-119.75,356.3650093,1772.405589,133.657674,532.3533739,642,496,77,620,1420,138,22,91,160,2442.655936,5095.210807,13991.20607
